1,1592414947.8900845
1,1592414948.0232353
1,1592414948.124012
1,1592414948.2247283
1,1592414948.3254278
1,1592414948.4261582
1,1592414948.5268905
1,1592414948.6271262
1,1592414948.7278569
1,1592414948.8285878
1,1592414948.9293182
1,1592414949.029876
1,1592414949.130608
1,1592414949.2313738
1,1592414949.3322673
1,1592414949.4331536
1,1592414949.533935
1,1592414949.6346676
1,1592414949.735044
1,1592414949.8354661
1,1592414949.9356275
1,1592414950.0365324
1,1592414950.1372313
1,1592414950.2377744
1,1592414950.3387315
1,1592414950.4397106
1,1592414950.5398622
1,1592414950.6399508
1,1592414950.7407315
1,1592414950.8415055
1,1592414950.9422824
1,1592414951.04305
1,1592414951.1437914
1,1592414951.2443008
1,1592414951.3443277
1,1592414951.4446738
1,1592414951.544818
1,1592414951.6455374
1,1592414951.7463994
1,1592414951.847254
1,1592414951.9479766
1,1592414952.0488758
1,1592414952.1496544
1,1592414952.24991
1,1592414952.3504484
1,1592414952.4511793
1,1592414952.5520253
1,1592414952.6527638
1,1592414952.7531428
1,1592414952.853377
1,1592414952.9535232
1,1592414953.0545032
1,1592414953.1552818
1,1592414953.2560117
1,1592414953.3567274
1,1592414953.4574594
1,1592414953.558195
1,1592414953.6589239
1,1592414953.7597735
1,1592414953.8600392
1,1592414953.9607818
1,1592414954.0615878
1,1592414954.1619277
1,1592414954.2619317
1,1592414954.3624868
1,1592414954.4629188
1,1592414954.5629292
1,1592414954.6637235
1,1592414954.7637358
1,1592414954.8646064
1,1592414954.9654117
1,1592414955.0661428
1,1592414955.1668909
1,1592414955.267626
1,1592414955.368369
1,1592414955.4687245
1,1592414955.569152
1,1592414955.669169
1,1592414955.7698188
1,1592414955.8705373
1,1592414955.9709368
1,1592414956.0713403
1,1592414956.1721213
1,1592414956.2730157
1,1592414956.3737955
1,1592414956.4744625
1,1592414956.5748527
1,1592414956.6749036
1,1592414956.775663
1,1592414956.876367
1,1592414956.9768658
1,1592414957.0772278
1,1592414957.1775925
1,1592414957.2784348
1,1592414957.37923
1,1592414957.47966
1,1592414957.5805933
1,1592414957.680837
1,1592414957.7811468
1,1592414957.882122
1,1592414957.9828546
1,1592414958.0836294
1,1592414958.183828
1,1592414958.283842
1,1592414958.38462
1,1592414958.4854639
1,1592414958.5862427
1,1592414958.6869695
1,1592414958.7879336
1,1592414958.888458
1,1592414958.988803
1,1592414959.0890088
1,1592414959.1897879
1,1592414959.2906163
1,1592414959.2906163
1,1592414959.3908632
1,1592414959.4910815
1,1592414959.5908716
1,1592414959.6908777
1,1592414959.7907534
1,1592414959.8909569
1,1592414959.9909213
1,1592414960.0907767
1,1592414960.1905723
1,1592414960.2903063
1,1592414960.3901908
1,1592414960.490062
1,1592414960.5897944
1,1592414960.689529
1,1592414960.7902133
1,1592414960.889947
1,1592414960.98968
1,1592414961.0897944
1,1592414961.1899462
1,1592414961.290309
1,1592414961.3900282
1,1592414961.4899526
1,1592414961.5897722
1,1592414961.6900947
1,1592414961.7899547
1,1592414961.8904567
1,1592414961.9910944
1,1592414962.090802
1,1592414962.1908882
